2008/04/08 12:51:01,183,-6,-3,0,0,0,0,0
2008/04/08 13:51:02,183,0,0,0,0,0,0,0
2008/04/08 14:51:01,175,8,4,1,1,1,1,0
2008/04/08 15:51:01,163,12,7,1,1,1,1,1
2008/04/08 16:51:01,171,-8,-5,0,0,0,0,0
2008/04/08 17:51:01,171,0,0,0,0,0,0,0
2008/04/08 18:51:01,171,0,0,0,0,0,0,0
2008/04/08 19:51:01,213,-42,-25,0,0,0,0,0
2008/04/08 20:51:01,225,-12,-6,0,0,0,0,0
2008/04/08 21:51:01,217,8,4,1,1,1,1,0
2008/04/08 22:51:01,236,-19,-9,0,0,0,0,0
2008/04/08 23:51:01,236,0,0,0,0,0,0,0
2008/04/09 00:51:01,259,-23,-10,0,0,0,0,0
2008/04/09 01:51:01,259,0,0,0,0,0,0,0
2008/04/09 02:51:01,241,18,7,1,1,1,1,1
2008/04/09 03:51:01,241,0,0,0,0,0,0,0
2008/04/09 04:51:01,246,-5,-2,0,0,0,0,0
2008/04/09 05:51:01,256,-10,-4,0,0,0,0,0
2008/04/09 06:51:01,263,-7,-3,0,0,0,0,0
2008/04/09 07:51:01,271,-8,-3,0,0,0,0,0
2008/04/09 08:51:01,271,0,0,0,0,0,0,0
2008/04/09 09:51:01,271,0,0,0,0,0,0,0
2008/04/09 10:51:01,283,-12,-4,0,0,0,0,0
2008/04/09 11:51:01,289,-6,-2,0,0,0,0,0
2008/04/09 12:51:01,289,0,0,0,0,0,0,0
2008/04/09 13:51:01,289,0,0,0,0,0,0,0
2008/04/09 14:51:01,286,3,1,1,1,0,0,0
2008/04/09 15:51:02,260,26,9,1,1,1,1,1
2008/04/09 16:51:01,227,33,13,1,1,1,1,1
2008/04/09 17:51:01,215,12,5,1,1,1,1,1
2008/04/09 18:51:01,215,0,0,0,0,0,0,0
2008/04/09 19:51:01,221,-6,-3,0,0,0,0,0
2008/04/09 20:51:02,234,-13,-6,0,0,0,0,0
2008/04/09 21:51:01,248,-14,-6,0,0,0,0,0
2008/04/09 22:51:01,248,0,0,0,0,0,0,0
2008/04/09 23:51:01,268,-20,-8,0,0,0,0,0
2008/04/10 00:51:01,288,-20,-7,0,0,0,0,0
2008/04/10 01:51:01,287,1,0,1,0,0,0,0
2008/04/10 02:51:02,287,0,0,0,0,0,0,0
2008/04/10 03:51:01,287,0,0,0,0,0,0,0
2008/04/10 04:51:01,267,20,7,1,1,1,1,1
2008/04/10 05:51:01,267,0,0,0,0,0,0,0
2008/04/10 06:51:01,271,-4,-1,0,0,0,0,0
2008/04/10 07:51:01,271,0,0,0,0,0,0,0
2008/04/10 08:51:01,278,-7,-3,0,0,0,0,0
2008/04/10 09:51:01,275,3,1,1,1,0,0,0
2008/04/10 10:51:01,275,0,0,0,0,0,0,0
2008/04/10 11:51:01,272,3,1,1,1,0,0,0
2008/04/10 12:51:01,279,-7,-3,0,0,0,0,0
2008/04/10 13:51:02,283,-4,-1,0,0,0,0,0
2008/04/10 14:51:01,267,16,6,1,1,1,1,1
2008/04/10 15:51:01,267,0,0,0,0,0,0,0
2008/04/10 16:51:01,280,-13,-5,0,0,0,0,0
2008/04/10 17:51:01,272,8,3,1,1,1,0,0
2008/04/10 18:51:02,277,-5,-2,0,0,0,0,0
2008/04/10 19:51:02,285,-8,-3,0,0,0,0,0
2008/04/10 20:51:01,285,0,0,0,0,0,0,0
2008/04/10 21:51:01,278,7,2,1,1,1,0,0
2008/04/10 22:51:01,271,7,3,1,1,1,0,0
2008/04/10 23:51:01,289,-18,-7,0,0,0,0,0
2008/04/11 00:51:01,268,21,7,1,1,1,1,1
2008/04/11 01:51:01,268,0,0,0,0,0,0,0
2008/04/11 02:51:01,268,0,0,0,0,0,0,0
2008/04/11 03:51:01,284,-16,-6,0,0,0,0,0
2008/04/11 04:51:01,285,-1,-0,0,0,0,0,0
2008/04/11 05:51:01,285,0,0,0,0,0,0,0
2008/04/11 06:51:01,296,-11,-4,0,0,0,0,0
2008/04/11 07:51:01,305,-9,-3,0,0,0,0,0
2008/04/11 08:51:02,305,0,0,0,0,0,0,0
2008/04/11 09:51:01,299,6,2,1,1,0,0,0
2008/04/11 10:51:01,304,-5,-2,0,0,0,0,0
2008/04/11 11:51:01,319,-15,-5,0,0,0,0,0
2008/04/11 12:51:01,328,-9,-3,0,0,0,0,0
2008/04/11 13:51:01,328,0,0,0,0,0,0,0
2008/04/11 14:51:01,332,-4,-1,0,0,0,0,0
2008/04/11 15:51:01,265,67,20,1,1,1,1,1
2008/04/11 16:51:02,277,-12,-5,0,0,0,0,0
2008/04/11 17:51:02,211,66,24,1,1,1,1,1
2008/04/11 18:51:01,211,0,0,0,0,0,0,0
2008/04/11 19:51:01,212,-1,-0,0,0,0,0,0
2008/04/11 20:51:01,230,-18,-8,0,0,0,0,0
2008/04/11 21:51:01,227,3,1,1,1,0,0,0
2008/04/11 22:51:01,227,0,0,0,0,0,0,0
2008/04/11 23:51:01,236,-9,-4,0,0,0,0,0
2008/04/12 00:51:01,255,-19,-8,0,0,0,0,0
2008/04/12 01:51:01,261,-6,-2,0,0,0,0,0
2008/04/12 02:51:02,261,0,0,0,0,0,0,0
2008/04/12 03:51:01,235,26,10,1,1,1,1,1
2008/04/12 04:51:01,233,2,1,1,0,0,0,0
2008/04/12 05:51:01,236,-3,-1,0,0,0,0,0
2008/04/12 06:51:01,236,0,0,0,0,0,0,0
2008/04/12 07:51:01,239,-3,-1,0,0,0,0,0
2008/04/12 08:51:01,247,-8,-3,0,0,0,0,0
2008/04/12 09:51:01,254,-7,-3,0,0,0,0,0
2008/04/12 10:51:01,265,-11,-4,0,0,0,0,0
2008/04/12 11:51:01,265,0,0,0,0,0,0,0
2008/04/12 12:51:01,277,-12,-5,0,0,0,0,0
2008/04/12 13:51:02,278,-1,-0,0,0,0,0,0
2008/04/12 14:51:01,282,-4,-1,0,0,0,0,0
2008/04/12 15:51:01,307,-25,-9,0,0,0,0,0
2008/04/12 16:51:01,307,0,0,0,0,0,0,0
2008/04/12 17:51:01,247,60,20,1,1,1,1,1
2008/04/12 18:51:01,242,5,2,1,1,1,0,0
2008/04/12 19:51:01,293,-51,-21,0,0,0,0,0
2008/04/12 20:51:02,293,0,0,0,0,0,0,0
2008/04/12 21:51:01,290,3,1,1,1,0,0,0
2008/04/12 22:51:01,262,28,10,1,1,1,1,1
2008/04/12 23:51:01,256,6,2,1,1,1,0,0
2008/04/13 00:51:01,256,0,0,0,0,0,0,0
2008/04/13 01:51:01,255,1,0,1,0,0,0,0
2008/04/13 02:51:02,263,-8,-3,0,0,0,0,0
2008/04/13 03:51:02,263,0,0,0,0,0,0,0
2008/04/13 04:51:02,275,-12,-5,0,0,0,0,0
2008/04/13 05:51:01,272,3,1,1,1,0,0,0
2008/04/13 06:51:01,294,-22,-8,0,0,0,0,0
2008/04/13 07:51:01,315,-21,-7,0,0,0,0,0
2008/04/13 08:51:01,315,0,0,0,0,0,0,0
2008/04/13 09:51:01,340,-25,-8,0,0,0,0,0
2008/04/13 10:51:01,351,-11,-3,0,0,0,0,0
2008/04/13 11:51:02,338,13,4,1,1,1,1,0
2008/04/13 12:51:01,351,-13,-4,0,0,0,0,0
2008/04/13 13:51:01,351,0,0,0,0,0,0,0
2008/04/13 14:51:01,310,41,12,1,1,1,1,1
2008/04/13 15:51:01,300,10,3,1,1,1,1,0
2008/04/13 16:51:01,304,-4,-1,0,0,0,0,0
2008/04/13 17:51:01,280,24,8,1,1,1,1,1
2008/04/13 18:51:01,280,0,0,0,0,0,0,0
2008/04/13 19:51:01,280,0,0,0,0,0,0,0
2008/04/13 20:51:01,293,-13,-5,0,0,0,0,0
2008/04/13 21:51:01,281,12,4,1,1,1,1,0
2008/04/13 22:51:01,281,0,0,0,0,0,0,0
2008/04/13 23:51:01,259,22,8,1,1,1,1,1
2008/04/14 00:51:01,253,6,2,1,1,1,0,0
2008/04/14 01:51:01,267,-14,-6,0,0,0,0,0
2008/04/14 02:51:01,267,0,0,0,0,0,0,0
2008/04/14 03:51:01,272,-5,-2,0,0,0,0,0
2008/04/14 04:51:02,266,6,2,1,1,1,0,0
2008/04/14 05:51:01,263,3,1,1,1,0,0,0
2008/04/14 06:51:01,263,0,0,0,0,0,0,0
2008/04/14 07:51:01,264,-1,-0,0,0,0,0,0
2008/04/14 08:51:01,258,6,2,1,1,1,0,0
2008/04/14 09:51:01,266,-8,-3,0,0,0,0,0
2008/04/14 10:51:01,266,0,0,0,0,0,0,0
2008/04/14 11:51:01,271,-5,-2,0,0,0,0,0
2008/04/14 12:51:01,275,-4,-1,0,0,0,0,0
2008/04/14 13:51:01,282,-7,-3,0,0,0,0,0
2008/04/14 14:51:01,280,2,1,1,0,0,0,0
2008/04/14 15:51:02,280,0,0,0,0,0,0,0
2008/04/14 16:51:01,256,24,9,1,1,1,1,1
2008/04/14 17:51:02,275,-19,-7,0,0,0,0,0
2008/04/14 18:51:01,293,-18,-7,0,0,0,0,0
2008/04/14 19:51:01,293,0,0,0,0,0,0,0
2008/04/14 20:51:01,297,-4,-1,0,0,0,0,0
2008/04/14 21:51:01,331,-34,-11,0,0,0,0,0
2008/04/14 22:51:01,317,14,4,1,1,1,1,0
2008/04/14 23:51:01,337,-20,-6,0,0,0,0,0
2008/04/15 00:51:01,337,0,0,0,0,0,0,0
2008/04/15 01:51:01,389,-52,-15,0,0,0,0,0
2008/04/15 02:51:01,411,-22,-6,0,0,0,0,0
2008/04/15 03:51:01,443,-32,-8,0,0,0,0,0
2008/04/15 04:51:01,443,0,0,0,0,0,0,0
2008/04/15 05:51:01,487,-44,-10,0,0,0,0,0
2008/04/15 06:51:01,433,54,11,1,1,1,1,1
2008/04/15 07:51:01,464,-31,-7,0,0,0,0,0
2008/04/15 08:51:01,464,0,0,0,0,0,0,0
2008/04/15 09:51:01,441,23,5,1,1,1,1,0
2008/04/15 10:51:01,411,30,7,1,1,1,1,1
2008/04/15 11:51:01,406,5,1,1,1,0,0,0
2008/04/15 12:51:01,406,0,0,0,0,0,0,0
2008/04/15 13:51:01,418,-12,-3,0,0,0,0,0
2008/04/15 14:51:01,423,-5,-1,0,0,0,0,0
2008/04/15 15:51:01,420,3,1,1,0,0,0,0
2008/04/15 16:51:01,439,-19,-5,0,0,0,0,0
2008/04/15 17:51:01,439,0,0,0,0,0,0,0
2008/04/15 18:51:01,369,70,16,1,1,1,1,1
2008/04/15 19:51:01,381,-12,-3,0,0,0,0,0
2008/04/15 20:51:01,366,15,4,1,1,1,1,0
2008/04/15 21:51:01,366,0,0,0,0,0,0,0
2008/04/15 22:51:01,411,-45,-12,0,0,0,0,0
2008/04/15 23:51:01,450,-39,-9,0,0,0,0,0
2008/04/16 00:51:01,464,-14,-3,0,0,0,0,0
2008/04/16 01:51:01,462,2,0,1,0,0,0,0
2008/04/16 02:51:01,462,0,0,0,0,0,0,0
2008/04/16 03:51:01,403,59,13,1,1,1,1,1
2008/04/16 04:51:01,432,-29,-7,0,0,0,0,0
2008/04/16 05:51:01,486,-54,-12,0,0,0,0,0
2008/04/16 06:51:01,486,0,0,0,0,0,0,0
2008/04/16 07:51:01,511,-25,-5,0,0,0,0,0
2008/04/16 08:51:01,497,14,3,1,1,1,0,0
2008/04/16 09:51:01,523,-26,-5,0,0,0,0,0
2008/04/16 10:51:01,529,-6,-1,0,0,0,0,0
2008/04/16 11:51:01,529,0,0,0,0,0,0,0
2008/04/16 12:51:02,537,-8,-2,0,0,0,0,0
2008/04/16 13:51:01,546,-9,-2,0,0,0,0,0
2008/04/16 14:51:01,568,-22,-4,0,0,0,0,0
2008/04/16 15:51:01,568,0,0,0,0,0,0,0
2008/04/16 16:51:01,583,-15,-3,0,0,0,0,0
2008/04/16 17:51:01,640,-57,-10,0,0,0,0,0
2008/04/16 18:51:01,635,5,1,1,0,0,0,0
2008/04/16 19:51:01,662,-27,-4,0,0,0,0,0
2008/04/16 20:51:01,662,0,0,0,0,0,0,0
2008/04/16 21:51:02,676,-14,-2,0,0,0,0,0
2008/04/16 22:51:01,735,-59,-9,0,0,0,0,0
2008/04/16 23:51:01,729,6,1,1,0,0,0,0
2008/04/17 00:51:01,713,16,2,1,1,1,0,0
2008/04/17 01:51:01,713,0,0,0,0,0,0,0
2008/04/17 02:51:01,746,-33,-5,0,0,0,0,0
2008/04/17 04:51:01,751,-5,-1,0,0,0,0,0
2008/04/17 05:51:01,751,0,0,0,0,0,0,0
2008/04/17 06:51:01,575,176,23,1,1,1,1,1
2008/04/17 07:51:01,575,0,0,0,0,0,0,0
2008/04/17 08:51:01,594,-19,-3,0,0,0,0,0
2008/04/17 09:51:01,617,-23,-4,0,0,0,0,0
2008/04/17 10:51:01,617,0,0,0,0,0,0,0
2008/04/17 11:51:02,635,-18,-3,0,0,0,0,0
2008/04/17 12:51:01,640,-5,-1,0,0,0,0,0
2008/04/17 13:51:01,605,35,5,1,1,1,1,1
2008/04/17 14:51:01,594,11,2,1,1,0,0,0
2008/04/17 15:51:01,629,-35,-6,0,0,0,0,0
2008/04/17 16:51:01,629,0,0,0,0,0,0,0
2008/04/17 17:51:01,609,20,3,1,1,1,1,0
2008/04/17 18:51:01,606,3,0,1,0,0,0,0
2008/04/17 19:51:01,623,-17,-3,0,0,0,0,0
2008/04/17 20:51:01,707,-84,-13,0,0,0,0,0
2008/04/17 21:51:01,822,-115,-16,0,0,0,0,0
2008/04/17 22:51:01,822,0,0,0,0,0,0,0
2008/04/17 23:51:01,858,-36,-4,0,0,0,0,0
2008/04/18 00:51:01,878,-20,-2,0,0,0,0,0
2008/04/18 01:51:01,760,118,13,1,1,1,1,1
2008/04/18 02:51:01,760,0,0,0,0,0,0,0
2008/04/18 03:51:01,735,25,3,1,1,1,1,0
2008/04/18 04:51:01,709,26,4,1,1,1,1,0
2008/04/18 05:51:01,709,0,0,0,0,0,0,0
2008/04/18 06:51:01,708,1,0,1,0,0,0,0
2008/04/18 07:51:01,735,-27,-4,0,0,0,0,0
2008/04/18 08:51:01,778,-43,-6,0,0,0,0,0
2008/04/18 09:51:01,749,29,4,1,1,1,1,0
2008/04/18 10:51:01,765,-16,-2,0,0,0,0,0
2008/04/18 11:51:01,765,0,0,0,0,0,0,0
2008/04/18 12:51:01,775,-10,-1,0,0,0,0,0
2008/04/18 13:51:01,789,-14,-2,0,0,0,0,0
2008/04/18 14:51:01,736,53,7,1,1,1,1,1
2008/04/18 15:51:01,800,-64,-9,0,0,0,0,0
2008/04/18 16:51:01,800,0,0,0,0,0,0,0
2008/04/18 17:51:01,871,-71,-9,0,0,0,0,0
2008/04/18 18:51:01,830,41,5,1,1,1,1,0
2008/04/18 19:51:01,854,-24,-3,0,0,0,0,0
2008/04/18 20:51:01,854,0,0,0,0,0,0,0
2008/04/18 21:51:01,923,-69,-8,0,0,0,0,0
2008/04/18 22:51:01,896,27,3,1,1,1,0,0
2008/04/18 23:51:01,960,-64,-7,0,0,0,0,0
2008/04/19 00:51:01,965,-5,-1,0,0,0,0,0
2008/04/19 01:51:01,965,0,0,0,0,0,0,0
2008/04/19 02:51:01,989,-24,-2,0,0,0,0,0
2008/04/19 03:51:01,861,128,13,1,1,1,1,1
2008/04/19 04:51:01,861,0,0,0,0,0,0,0
2008/04/19 05:51:02,820,41,5,1,1,1,1,0
2008/04/19 06:51:01,741,79,10,1,1,1,1,1
2008/04/19 07:51:01,681,60,8,1,1,1,1,1
2008/04/19 08:51:02,719,-38,-6,0,0,0,0,0
2008/04/19 09:51:01,719,0,0,0,0,0,0,0
2008/04/19 10:51:01,744,-25,-3,0,0,0,0,0
2008/04/19 11:51:01,759,-15,-2,0,0,0,0,0
2008/04/19 12:51:01,771,-12,-2,0,0,0,0,0
2008/04/19 13:51:01,790,-19,-2,0,0,0,0,0
